xxxxx,2011-03-11 11:36:40.0300,39.2219,142.5316,18.9,xxxx,yyyyy,mb,6.5,
xxxxx,2011-03-22 07:18:46.4800,37.216,144.0526,16.4,xxxx,yyyyy,MW,6.4,
xxxxx,2011-04-01 13:29:11.5100,35.7317,26.5466,75.5,xxxx,yyyyy,MW,6.1,
xxxxx,2011-04-07 13:11:23.4300,17.2651,-94.1439,165.1,xxxx,yyyyy,MW,6.7,
xxxxx,2011-04-07 14:32:44.1000,38.2513,141.7296,53.2,xxxx,yyyyy,MW,7.1,
xxxxx,2011-04-11 08:16:12.6900,36.9529,140.5842,13.3,xxxx,yyyyy,MW,6.7,
xxxxx,2011-04-23 10:12:46.9300,39.1697,142.9387,31.7,xxxx,yyyyy,MW,6.0,
xxxxx,2011-06-03 00:05:01.7200,37.3045,143.9657,19.6,xxxx,yyyyy,MW,6.1,
xxxxx,2011-06-22 21:50:51.5900,39.9763,142.4621,32.1,xxxx,yyyyy,MW,6.7,
xxxxx,2011-06-24 03:09:38.9200,51.9805,-171.8201,49.8,xxxx,yyyyy,MW,7.3,
xxxxx,2011-07-16 19:59:12.9300,54.7716,-161.3162,40.9,xxxx,yyyyy,MW,6.2,
xxxxx,2011-08-04 13:51:36.1400,48.767,154.8391,49.8,xxxx,yyyyy,MW,6.1,
xxxxx,2011-08-24 17:46:11.5600,-7.6203,-74.538,149.3,xxxx,yyyyy,MW,7.0,
xxxxx,2011-09-02 10:55:54.9900,52.1018,-171.7181,46.0,xxxx,yyyyy,MW,6.9,
xxxxx,2011-09-02 13:47:10.7000,-28.4135,-63.136,592.7,xxxx,yyyyy,MW,6.7,
xxxxx,2011-09-09 19:41:33.1300,49.3886,-127.0648,15.4,xxxx,yyyyy,MW,6.5,
xxxxx,2011-10-23 10:41:22.0100,38.7294,43.4465,7.6,xxxx,yyyyy,MW,7.1,
xxxxx,2011-11-07 22:35:25.3200,11.6918,-85.7838,177.2,xxxx,yyyyy,MW,6.0,
